Datetime,TrafficIndexLive,JamsCount,JamsDelay,JamsLength,TrafficIndexWeekAgo,TravelTimeHistoric,TravelTimeLive
2022-12-29 22:01:30,43,261,1066.4,245.9,33,72.78676338117913,74.21589554462486
2022-12-29 23:01:30,32,177,656.3,164.6,26,72.78676338117913,74.21589554462486
2022-12-30 00:01:30,27,106,379.5,110.5,23,72.78676338117913,74.21589554462486
2022-12-30 01:01:30,20,77,275.8,53.7,17,72.78676338117913,74.21589554462486
2022-12-30 02:01:30,13,52,204.5,25.3,11,72.78676338117913,74.21589554462486
2022-12-30 03:01:30,7,19,96.2,9.9,7,72.78676338117913,74.21589554462486
2022-12-30 04:01:30,3,12,73.0,6.3,3,72.78676338117913,74.21589554462486
2022-12-30 05:01:30,2,8,36.7,3.9,1,72.78676338117913,74.21589554462486
2022-12-30 06:01:30,0,9,23.4,3.0,0,72.78676338117913,74.21589554462486
2022-12-30 07:01:30,0,10,30.1,4.5,0,72.78676338117913,74.21589554462486
2022-12-30 08:01:30,0,10,32.1,2.3,0,72.78676338117913,74.21589554462486
2022-12-30 09:16:30,1,18,69.5,5.2,1,72.78676338117913,74.21589554462486
2022-12-30 10:46:30,4,19,70.0,10.1,1,72.78676338117913,74.21589554462486
2022-12-30 11:31:30,8,22,110.5,16.1,0,72.78676338117913,74.21589554462486
2022-12-30 12:46:30,17,94,309.4,49.4,6,72.78676338117913,74.21589554462486
2022-12-30 13:46:30,30,138,559.0,205.8,7,72.78676338117913,74.21589554462486
2022-12-30 14:46:30,43,214,867.1,283.2,12,72.78676338117913,74.21589554462486
2022-12-30 15:46:00,48,243,971.4,340.7,13,72.78676338117913,74.21589554462486
2022-12-30 16:46:00,64,411,1747.6,512.0,25,72.78676338117913,74.21589554462486
2022-12-30 17:01:00,65,392,1659.7,476.2,26,72.78676338117913,74.21589554462486
2022-12-30 18:01:00,53,239,966.8,328.3,24,72.78676338117913,74.21589554462486
2022-12-30 19:01:00,47,224,942.3,278.1,24,72.78676338117913,74.21589554462486
2022-12-30 20:16:30,42,208,793.6,254.1,29,72.78676338117913,74.21589554462486
2022-12-30 21:01:30,40,173,624.0,242.8,28,72.78676338117913,74.21589554462486
2022-12-30 22:01:30,34,134,454.0,162.7,26,72.78676338117913,74.21589554462486
2022-12-30 23:01:30,33,113,377.1,161.4,23,72.78676338117913,74.21589554462486
2022-12-31 00:01:30,30,79,296.9,105.7,24,72.78676338117913,74.21589554462486
2022-12-31 01:01:30,21,59,220.5,39.8,18,72.78676338117913,74.21589554462486
2022-12-31 02:01:30,13,24,126.1,15.0,12,72.78676338117913,74.21589554462486
2022-12-31 03:01:30,9,22,119.8,15.0,7,72.78676338117913,74.21589554462486
2022-12-31 04:01:30,6,14,75.3,5.9,3,72.78676338117913,74.21589554462486
2022-12-31 05:01:30,4,9,48.7,13.3,2,72.78676338117913,74.21589554462486
2022-12-31 06:16:30,4,10,43.9,21.6,2,72.78676338117913,74.21589554462486
2022-12-31 07:01:30,3,18,61.2,16.0,2,72.78676338117913,74.21589554462486
2022-12-31 08:01:30,4,17,61.3,7.0,4,72.78676338117913,74.21589554462486
2022-12-31 09:46:30,7,30,106.5,14.1,7,72.78676338117913,74.21589554462486
2022-12-31 10:46:30,12,62,230.9,58.4,11,72.78676338117913,74.21589554462486
2022-12-31 11:01:30,13,70,280.8,65.0,12,72.78676338117913,74.21589554462486
2022-12-31 12:01:30,13,94,369.2,65.7,13,72.78676338117913,74.21589554462486
2022-12-31 13:46:30,16,102,410.3,91.5,12,72.78676338117913,74.21589554462486
2022-12-31 14:46:30,21,127,471.5,131.6,14,72.78676338117913,74.21589554462486
2022-12-31 15:46:30,23,182,666.7,175.0,18,72.78676338117913,74.21589554462486
2022-12-31 16:46:30,41,358,1460.3,331.5,37,72.78676338117913,74.21589554462486
2022-12-31 17:31:00,46,358,1531.6,330.2,39,72.78676338117913,74.21589554462486
2022-12-31 18:46:00,48,345,1547.6,330.8,37,72.78676338117913,74.21589554462486
2022-12-31 19:01:00,47,310,1422.0,295.8,35,72.78676338117913,74.21589554462486
2022-12-31 20:01:30,41,304,1223.4,254.8,31,72.78676338117913,74.21589554462486
2022-12-31 21:01:30,37,257,982.1,206.9,27,72.78676338117913,74.21589554462486
2022-12-31 22:01:30,30,137,549.1,129.9,22,72.78676338117913,74.21589554462486
2022-12-31 23:01:30,23,124,447.3,87.7,16,72.78676338117913,74.21589554462486
2023-01-01 00:31:30,19,95,376.7,69.3,11,72.78676338117913,74.21589554462486
2023-01-01 01:01:30,17,42,196.7,35.6,5,72.78676338117913,74.21589554462486
2023-01-01 02:01:30,9,29,127.9,13.4,3,72.78676338117913,74.21589554462486
2023-01-01 03:01:30,5,16,77.6,6.7,1,72.78676338117913,74.21589554462486
2023-01-01 04:01:30,2,8,35.8,3.5,0,72.78676338117913,74.21589554462486
2023-01-01 05:01:30,2,9,42.6,5.8,0,72.78676338117913,74.21589554462486
2023-01-01 06:46:30,25,136,538.6,173.7,25,72.78676338117913,74.21589554462486
2023-01-01 07:46:30,49,255,1170.2,278.5,54,72.78676338117913,74.21589554462486
2023-01-01 08:01:30,48,217,990.4,243.6,54,72.78676338117913,74.21589554462486
2023-01-01 09:16:30,33,123,485.0,173.5,34,72.78676338117913,74.21589554462486
2023-01-01 10:01:30,25,105,381.7,132.5,23,72.78676338117913,74.21589554462486
2023-01-01 11:01:30,21,97,307.3,103.0,19,72.78676338117913,74.21589554462486
2023-01-01 12:16:30,23,169,555.0,147.8,23,72.78676338117913,74.21589554462486
2023-01-01 13:46:30,29,238,847.4,189.9,30,72.78676338117913,74.21589554462486
2023-01-01 14:46:30,37,255,1040.0,291.5,37,72.78676338117913,74.21589554462486
2023-01-01 15:01:30,41,255,1049.0,312.3,41,72.78676338117913,74.21589554462486
2023-01-01 16:46:00,56,416,2086.3,420.8,54,72.78676338117913,74.21589554462486
2023-01-01 17:31:00,64,462,2259.6,470.3,57,72.78676338117913,74.21589554462486
2023-01-01 18:01:00,58,396,1806.7,379.5,51,72.78676338117913,74.21589554462486
2023-01-01 19:01:00,47,288,1235.9,267.9,39,72.78676338117913,74.21589554462486
2023-01-01 20:16:30,35,253,1028.1,190.6,27,72.78676338117913,74.21589554462486
2023-01-01 21:01:30,31,198,762.9,141.5,24,72.78676338117913,74.21589554462486
2023-01-01 22:01:30,25,129,473.8,110.3,20,72.78676338117913,74.21589554462486
2023-01-01 23:01:30,17,69,238.1,41.2,14,72.78676338117913,74.21589554462486
2023-01-02 00:01:30,11,25,85.8,15.4,10,72.78676338117913,74.21589554462486
2023-01-02 01:01:30,6,13,45.5,7.0,6,72.78676338117913,74.21589554462486
2023-01-02 02:01:30,3,12,39.2,3.7,3,72.78676338117913,74.21589554462486
2023-01-02 03:01:30,3,17,60.9,7.6,1,72.78676338117913,74.21589554462486
2023-01-02 04:01:30,1,7,18.9,2.6,1,72.78676338117913,74.21589554462486
2023-01-02 05:01:30,0,6,27.2,1.7,0,72.78676338117913,74.21589554462486
2023-01-02 06:46:30,34,172,850.5,269.0,26,72.78676338117913,74.21589554462486
2023-01-02 07:46:30,76,413,2310.7,484.7,52,72.78676338117913,74.21589554462486
2023-01-02 08:16:30,82,344,2026.5,452.1,52,72.78676338117913,74.21589554462486
2023-01-02 09:01:30,70,267,1280.7,347.1,31,72.78676338117913,74.21589554462486
2023-01-02 10:01:30,45,168,715.6,200.7,22,72.78676338117913,74.21589554462486
2023-01-02 11:01:30,25,121,382.6,104.9,20,72.78676338117913,74.21589554462486
2023-01-02 12:46:30,26,248,820.3,179.1,24,72.78676338117913,74.21589554462486
2023-01-02 13:46:30,48,371,1512.3,365.1,34,72.78676338117913,74.21589554462486
2023-01-02 14:46:00,69,464,2299.0,540.0,41,72.78676338117913,74.21589554462486
2023-01-02 15:46:00,81,530,2891.8,647.6,43,72.78676338117913,74.21589554462486
2023-01-02 16:46:00,98,767,4410.2,773.6,55,72.78676338117913,74.21589554462486
2023-01-02 17:16:00,99,757,4493.8,761.2,58,72.78676338117913,74.21589554462486
2023-01-02 18:01:30,88,586,3163.0,587.4,53,72.78676338117913,74.21589554462486
2023-01-02 19:01:30,69,415,2098.3,413.2,41,72.78676338117913,74.21589554462486
2023-01-02 20:01:30,48,267,1072.4,250.7,31,72.78676338117913,74.21589554462486
2023-01-02 21:01:30,36,195,683.4,158.6,23,72.78676338117913,74.21589554462486
2023-01-02 22:31:30,32,115,404.8,167.5,16,72.78676338117913,74.21589554462486
2023-01-02 23:01:30,30,80,274.9,120.0,16,72.78676338117913,74.21589554462486
2023-01-03 00:01:30,21,56,183.7,37.5,12,72.78676338117913,74.21589554462486
2023-01-03 01:01:30,11,24,80.8,11.5,6,72.78676338117913,74.21589554462486
2023-01-03 02:01:30,6,17,47.8,4.5,4,72.78676338117913,74.21589554462486
2023-01-03 03:01:30,4,7,22.6,2.0,1,72.78676338117913,74.21589554462486
2023-01-03 04:46:30,8,11,25.2,8.0,0,72.78676338117913,74.21589554462486
2023-01-03 05:31:30,13,10,19.0,19.3,0,72.78676338117913,74.21589554462486
2023-01-03 06:46:30,27,42,170.5,121.5,24,72.78676338117913,74.21589554462486
2023-01-03 07:46:30,35,79,378.1,168.5,50,72.78676338117913,74.21589554462486
2023-01-03 08:01:30,35,87,410.2,142.1,49,72.78676338117913,74.21589554462486
2023-01-03 09:46:30,28,86,381.5,143.8,31,72.78676338117913,74.21589554462486
2023-01-03 10:46:30,30,111,434.5,173.6,24,72.78676338117913,74.21589554462486
2023-01-03 11:01:30,29,112,398.0,160.2,22,72.78676338117913,74.21589554462486
2023-01-03 12:01:30,21,107,383.4,106.0,26,72.78676338117913,74.21589554462486
2023-01-03 13:46:30,19,125,436.4,105.8,33,72.78676338117913,74.21589554462486
2023-01-03 14:46:30,32,207,889.0,231.0,44,72.78676338117913,74.21589554462486
2023-01-03 15:01:30,35,202,987.6,227.0,52,72.78676338117913,74.21589554462486
2023-01-03 16:46:00,49,417,1841.3,404.7,65,72.78676338117913,74.21589554462486
2023-01-03 17:31:00,59,457,2067.6,418.5,69,72.78676338117913,74.21589554462486
2023-01-03 18:16:30,56,390,1780.4,363.3,63,72.78676338117913,74.21589554462486
2023-01-03 19:01:30,49,281,1304.2,273.0,56,72.78676338117913,74.21589554462486
2023-01-03 20:01:30,32,212,798.2,155.6,43,72.78676338117913,74.21589554462486
2023-01-03 21:46:30,32,203,733.5,178.9,35,72.78676338117913,74.21589554462486
2023-01-03 22:01:30,33,173,643.9,166.5,28,72.78676338117913,74.21589554462486
2023-01-03 23:01:30,26,103,356.1,95.9,21,72.78676338117913,74.21589554462486
2023-01-04 00:01:30,18,52,167.1,37.6,13,72.78676338117913,74.21589554462486
2023-01-04 01:01:30,11,30,99.8,16.4,7,72.78676338117913,74.21589554462486
2023-01-04 02:01:30,10,15,55.4,12.7,4,72.78676338117913,74.21589554462486
2023-01-04 03:46:30,13,17,47.2,16.4,2,72.78676338117913,74.21589554462486
2023-01-04 04:01:30,14,9,26.9,4.9,0,72.78676338117913,74.21589554462486
2023-01-04 05:01:30,7,8,26.0,2.2,0,72.78676338117913,74.21589554462486
2023-01-04 06:46:30,15,30,92.4,55.7,24,72.78676338117913,74.21589554462486
2023-01-04 07:46:00,23,63,235.3,103.6,49,72.78676338117913,74.21589554462486
2023-01-04 08:01:30,24,69,255.8,106.3,48,72.78676338117913,74.21589554462486
2023-01-04 09:01:30,21,68,249.2,76.7,30,72.78676338117913,74.21589554462486
2023-01-04 10:01:30,18,82,242.5,78.7,23,72.78676338117913,74.21589554462486
2023-01-04 11:01:30,16,85,294.7,77.0,24,72.78676338117913,74.21589554462486
2023-01-04 12:01:30,17,79,283.4,85.6,29,72.78676338117913,74.21589554462486
2023-01-04 13:46:30,18,108,347.9,98.3,35,72.78676338117913,74.21589554462486
2023-01-04 14:46:30,28,202,830.8,208.7,45,72.78676338117913,74.21589554462486
2023-01-04 15:16:30,32,168,753.8,209.3,50,72.78676338117913,74.21589554462486
2023-01-04 16:46:00,54,421,1942.4,440.7,67,72.78676338117913,74.21589554462486
2023-01-04 17:31:30,63,453,2144.6,467.7,69,72.78676338117913,74.21589554462486
2023-01-04 18:16:00,59,410,1876.9,383.9,64,72.78676338117913,74.21589554462486
2023-01-04 19:01:30,52,311,1315.2,302.7,58,72.78676338117913,74.21589554462486
2023-01-04 20:01:30,38,242,997.7,230.1,43,72.78676338117913,74.21589554462486
2023-01-04 21:01:30,34,203,752.9,163.5,40,72.78676338117913,74.21589554462486
2023-01-04 22:31:30,38,171,653.4,252.1,32,72.78676338117913,74.21589554462486
2023-01-04 23:01:30,33,117,401.9,121.1,23,72.78676338117913,74.21589554462486
2023-01-05 00:01:30,20,61,204.1,51.5,15,72.78676338117913,74.21589554462486
2023-01-05 01:01:30,11,26,99.8,18.7,7,72.78676338117913,74.21589554462486
2023-01-05 02:01:30,7,15,52.2,6.2,4,72.78676338117913,74.21589554462486
2023-01-05 03:31:30,6,12,42.9,6.2,2,72.78676338117913,74.21589554462486
2023-01-05 04:01:30,5,11,50.6,4.3,0,72.78676338117913,74.21589554462486
2023-01-05 05:01:30,2,9,36.9,3.5,0,72.78676338117913,74.21589554462486
2023-01-05 06:46:30,17,47,195.4,92.9,18,72.78676338117913,74.21589554462486
2023-01-05 07:31:30,26,94,428.9,135.1,31,72.78676338117913,74.21589554462486
2023-01-05 08:01:30,23,76,300.2,87.1,28,72.78676338117913,74.21589554462486
2023-01-05 09:31:30,17,59,193.3,79.6,16,72.78676338117913,74.21589554462486
2023-01-05 10:46:30,20,87,279.0,103.7,18,72.78676338117913,74.21589554462486
2023-01-05 11:46:30,23,115,482.3,137.1,23,72.78676338117913,74.21589554462486
2023-01-05 12:46:30,28,131,466.2,202.2,27,72.78676338117913,74.21589554462486
2023-01-05 13:46:30,43,246,1001.6,294.7,34,72.78676338117913,74.21589554462486
2023-01-05 14:46:30,52,351,1589.3,398.8,47,72.78676338117913,74.21589554462486
2023-01-05 15:16:30,55,322,1507.6,391.5,50,72.78676338117913,74.21589554462486
2023-01-05 16:46:00,65,499,2365.9,491.3,67,72.78676338117913,74.21589554462486
2023-01-05 17:31:00,69,460,2409.9,469.5,70,72.78676338117913,74.21589554462486
2023-01-05 18:01:00,62,327,1609.4,379.1,64,72.78676338117913,74.21589554462486
2023-01-05 19:01:30,52,301,1292.7,298.6,61,72.78676338117913,74.21589554462486
2023-01-05 20:31:30,53,332,1344.7,361.1,54,72.78676338117913,74.21589554462486
2023-01-05 21:01:30,46,248,978.6,243.7,52,72.78676338117913,74.21589554462486
2023-01-05 22:31:30,51,244,944.1,332.6,43,72.78676338117913,74.21589554462486
2023-01-05 23:01:30,45,209,816.9,254.8,32,72.78676338117913,74.21589554462486
2023-01-06 00:31:30,45,167,636.1,265.9,27,72.78676338117913,74.21589554462486
2023-01-06 01:16:30,45,150,581.2,270.2,20,72.78676338117913,74.21589554462486
2023-01-06 02:01:30,33,86,307.3,76.7,13,72.78676338117913,74.21589554462486
2023-01-06 03:46:30,21,25,69.5,26.6,7,72.78676338117913,74.21589554462486
2023-01-06 04:01:30,21,34,91.8,32.9,3,72.78676338117913,74.21589554462486
2023-01-06 05:46:30,16,25,49.2,48.1,2,72.78676338117913,74.21589554462486
2023-01-06 06:16:30,20,25,66.2,45.3,0,72.78676338117913,74.21589554462486
2023-01-06 07:46:30,17,26,83.6,29.9,0,72.78676338117913,74.21589554462486
2023-01-06 08:01:30,15,21,68.4,19.1,0,72.78676338117913,74.21589554462486
2023-01-06 09:01:30,10,29,82.0,17.8,1,72.78676338117913,74.21589554462486
2023-01-06 10:01:30,7,15,50.8,7.1,4,72.78676338117913,74.21589554462486
2023-01-06 11:31:30,5,11,54.2,5.0,8,72.78676338117913,74.21589554462486
2023-01-06 12:46:30,12,67,210.5,36.8,17,72.78676338117913,74.21589554462486
2023-01-06 13:46:30,14,91,354.1,80.9,30,72.78676338117913,74.21589554462486
2023-01-06 14:46:30,27,133,552.9,154.1,43,72.78676338117913,74.21589554462486
2023-01-06 15:46:30,41,227,858.3,352.3,48,72.78676338117913,74.21589554462486
2023-01-06 16:31:30,50,295,1126.6,365.8,64,72.78676338117913,74.21589554462486
2023-01-06 17:16:00,53,302,1227.4,426.6,65,72.78676338117913,74.21589554462486
2023-01-06 18:01:00,46,200,717.6,314.1,53,72.78676338117913,74.21589554462486
2023-01-06 19:01:30,40,170,548.4,223.6,47,72.78676338117913,74.21589554462486
2023-01-06 20:01:30,32,146,443.7,145.8,42,72.78676338117913,74.21589554462486
2023-01-06 21:01:30,31,155,498.5,137.5,40,72.78676338117913,74.21589554462486
2023-01-06 22:01:30,27,110,380.4,66.3,34,72.78676338117913,74.21589554462486
2023-01-06 23:01:30,24,84,334.2,52.5,33,72.78676338117913,74.21589554462486
2023-01-07 00:01:30,20,60,198.0,35.1,30,72.78676338117913,74.21589554462486
2023-01-07 01:01:30,16,42,167.0,19.1,21,72.78676338117913,74.21589554462486
2023-01-07 02:01:30,11,27,106.1,10.6,13,72.78676338117913,74.21589554462486
2023-01-07 03:01:30,8,31,108.7,10.8,9,72.78676338117913,74.21589554462486
2023-01-07 04:01:30,5,12,53.3,6.1,6,72.78676338117913,74.21589554462486
2023-01-07 05:01:30,4,13,59.2,5.8,4,72.78676338117913,74.21589554462486
2023-01-07 06:31:30,4,15,57.6,8.5,4,72.78676338117913,74.21589554462486
2023-01-07 07:01:30,2,13,49.3,7.3,3,72.78676338117913,74.21589554462486
2023-01-07 08:31:30,4,14,44.1,5.8,4,72.78676338117913,74.21589554462486
2023-01-07 09:46:30,7,26,82.2,12.8,7,72.78676338117913,74.21589554462486
2023-01-07 10:31:30,9,62,189.7,37.8,12,72.78676338117913,74.21589554462486
2023-01-07 11:31:30,11,85,349.4,48.5,13,72.78676338117913,74.21589554462486
2023-01-07 12:01:30,12,95,393.1,64.2,13,72.78676338117913,74.21589554462486
2023-01-07 13:46:30,16,109,396.9,95.7,16,72.78676338117913,74.21589554462486
2023-01-07 14:31:30,19,122,489.3,108.8,21,72.78676338117913,74.21589554462486
2023-01-07 15:46:30,23,147,551.8,143.4,23,72.78676338117913,74.21589554462486
2023-01-07 16:46:00,42,360,1495.3,341.4,41,72.78676338117913,74.21589554462486
2023-01-07 17:31:30,47,357,1656.9,350.9,46,72.78676338117913,74.21589554462486
2023-01-07 18:31:30,45,336,1465.5,329.2,48,72.78676338117913,74.21589554462486
2023-01-07 19:01:30,44,294,1276.7,282.3,47,72.78676338117913,74.21589554462486
2023-01-07 20:16:30,37,257,976.8,218.3,41,72.78676338117913,74.21589554462486
2023-01-07 21:01:30,33,198,702.0,148.3,37,72.78676338117913,74.21589554462486
2023-01-07 22:01:30,30,148,562.3,134.9,30,72.78676338117913,74.21589554462486
2023-01-07 23:01:30,21,64,201.1,65.2,23,72.78676338117913,74.21589554462486
2023-01-08 00:01:30,13,44,123.9,23.0,19,72.78676338117913,74.21589554462486
2023-01-08 01:01:30,8,21,79.1,10.3,17,72.78676338117913,74.21589554462486
2023-01-08 02:01:30,4,16,48.9,5.6,9,72.78676338117913,74.21589554462486
2023-01-08 03:01:30,2,4,10.4,0.9,5,72.78676338117913,74.21589554462486
2023-01-08 04:01:30,1,8,29.4,1.9,2,72.78676338117913,74.21589554462486
2023-01-08 05:01:30,0,3,12.9,0.8,2,72.78676338117913,74.21589554462486
2023-01-08 06:46:30,27,166,723.1,186.6,25,72.78676338117913,74.21589554462486
2023-01-08 07:46:30,60,343,1908.7,353.8,49,72.78676338117913,74.21589554462486
2023-01-08 08:01:30,62,338,1817.4,345.3,48,72.78676338117913,74.21589554462486
2023-01-08 09:01:30,46,181,863.9,210.7,33,72.78676338117913,74.21589554462486
2023-01-08 10:01:30,33,132,562.7,164.1,25,72.78676338117913,74.21589554462486
2023-01-08 11:01:30,22,120,441.7,116.0,21,72.78676338117913,74.21589554462486
2023-01-08 12:16:30,27,184,740.5,176.1,23,72.78676338117913,74.21589554462486
2023-01-08 13:46:30,38,307,1229.4,262.1,29,72.78676338117913,74.21589554462486
2023-01-08 14:46:30,46,313,1397.4,346.2,37,72.78676338117913,74.21589554462486
2023-01-08 15:01:30,47,263,1288.9,327.9,41,72.78676338117913,74.21589554462486
2023-01-08 16:46:30,59,398,1876.5,428.9,56,72.78676338117913,74.21589554462486
2023-01-08 17:31:00,66,500,2441.1,503.3,64,72.78676338117913,74.21589554462486
2023-01-08 18:01:30,62,395,1840.7,393.5,58,72.78676338117913,74.21589554462486
2023-01-08 19:01:30,52,342,1494.4,299.5,47,72.78676338117913,74.21589554462486
2023-01-08 20:01:30,35,212,800.5,179.3,35,72.78676338117913,74.21589554462486
2023-01-08 21:01:30,28,174,657.2,129.5,31,72.78676338117913,74.21589554462486
2023-01-08 22:01:30,23,102,354.1,90.9,25,72.78676338117913,74.21589554462486
2023-01-08 23:01:30,17,65,210.2,51.1,17,72.78676338117913,74.21589554462486
2023-01-09 00:01:30,11,30,92.0,21.7,11,72.78676338117913,74.21589554462486
2023-01-09 01:01:30,6,17,46.5,10.5,6,72.78676338117913,74.21589554462486
2023-01-09 02:01:30,4,14,51.2,5.4,3,72.78676338117913,74.21589554462486
2023-01-09 03:01:30,2,10,22.9,3.0,3,72.78676338117913,74.21589554462486
2023-01-09 04:01:30,1,2,5.2,0.4,1,72.78676338117913,74.21589554462486
2023-01-09 05:01:30,0,6,21.5,3.1,0,72.78676338117913,74.21589554462486
2023-01-09 06:46:30,29,185,806.6,204.4,34,72.78676338117913,74.21589554462486
2023-01-09 07:46:30,60,361,1822.4,365.0,76,72.78676338117913,74.21589554462486
2023-01-09 08:01:30,62,328,1622.6,335.5,82,72.78676338117913,74.21589554462486
2023-01-09 09:01:30,45,171,801.8,200.1,70,72.78676338117913,74.21589554462486
2023-01-09 10:01:30,33,129,527.7,151.6,45,72.78676338117913,74.21589554462486
2023-01-09 11:31:30,24,125,493.9,131.7,25,72.78676338117913,74.21589554462486
2023-01-09 12:16:30,30,234,943.7,214.0,26,72.78676338117913,74.21589554462486
2023-01-09 13:31:30,39,327,1344.3,273.0,48,72.78676338117913,74.21589554462486
2023-01-09 14:46:30,47,305,1521.7,341.5,69,72.78676338117913,74.21589554462486
2023-01-09 15:16:30,52,279,1503.1,339.9,81,72.78676338117913,74.21589554462486
2023-01-09 16:46:00,62,474,2622.4,477.7,98,72.78676338117913,74.21589554462486
2023-01-09 17:31:30,67,544,2991.7,509.9,99,72.78676338117913,74.21589554462486
2023-01-09 18:01:30,63,422,2342.5,413.2,88,72.78676338117913,74.21589554462486
2023-01-09 19:01:30,57,376,1828.9,339.0,69,72.78676338117913,74.21589554462486
2023-01-09 20:01:30,40,264,1038.5,228.8,48,72.78676338117913,74.21589554462486
2023-01-09 21:01:30,31,185,668.7,143.9,36,72.78676338117913,74.21589554462486
2023-01-09 22:01:30,24,112,365.1,104.7,32,72.78676338117913,74.21589554462486
2023-01-09 23:01:00,17,55,204.8,56.8,30,72.78676338117913,74.21589554462486
